year,code,amount,last_amount,name,topname,depname,depcat,category,cat,ref,comment
2017,13.2.2.1-53131311001,5061000,5228000,編訪管理,高雄市政府新聞局主管,高雄廣播電臺,高雄廣播電臺,廣播業務,高雄市政府新聞局主管,13.2.2.1,"本年度預算數較上年度減列167千元，包括：
1.工務管理1,009千元，較上年度增列節目製播系統等經費79千元。
2.新聞採訪870千元，較上年度減列購置筆記型電腦等經費25千元。
3.節目製作3,182千元，較上年度減列市政廣播行銷中心相關費用及節目管理系統編修等經費221千元。"
2017,14.1.1.1-33141400101,0,52036000,行政管理,高雄市政府兵役局主管,高雄市政府兵役局,高雄市政府兵役局,一般行政,高雄市政府兵役局主管,14.1.1.1,配合組織調整，改隸民政局主管。
2017,14.1.2.1-33141402401,0,46342000,政軍業務,高雄市政府兵役局主管,高雄市政府兵役局,高雄市政府兵役局,軍務行政,高雄市政府兵役局主管,14.1.2.1,配合組織調整，改隸民政局主管。
2017,14.1.3.1-33141402501,0,14456000,動員管理業務,高雄市政府兵役局主管,高雄市政府兵役局,高雄市政府兵役局,兵役動員管理,高雄市政府兵役局主管,14.1.3.1,配合組織調整，改隸民政局主管。
2017,14.1.4.1-33141402601,0,46094000,徵兵處理,高雄市政府兵役局主管,高雄市政府兵役局,高雄市政府兵役局,兵員徵集,高雄市政府兵役局主管,14.1.4.1,配合組織調整，改隸民政局主管。
2017,14.1.5.1-33141407901,0,100000,第一預備金,高雄市政府兵役局主管,高雄市政府兵役局,高雄市政府兵役局,第一預備金,高雄市政府兵役局主管,14.1.5.1,配合組織調整，改隸民政局主管。
2017,15.1.1.1-58151500101,103264000,102871000,行政管理,高雄市政府農業局主管,高雄市政府農業局,高雄市政府農業局,一般行政,高雄市政府農業局主管,15.1.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費97,072千元與上年度同。
2.基本行政工作維持費6,192千元，較上年度增列汰換副首長座車等經費393千元。"
2017,15.1.2.1-58151500201,26297000,18710000,農務管理,高雄市政府農業局主管,高雄市政府農業局,高雄市政府農業局,農業業務,高雄市政府農業局主管,15.1.2.1,"本年度預算數較上年度增列7,587千元，包括：
1.新增發展有機農業計畫等7件計畫2,163千元。
2.輔導設置農業產銷設施及分散產區10,000千元，較上年度增列補助農民設置農業產銷設施及分散產區設置等經費9,000千元。
3.其他業務運作經費11,766千元，較上年度增列補助農民團體、產銷班產銷設施、行銷經營管理等經費155千元。
4.強化農業基礎生產資訊調查、蒐集與預警計畫及其相關資訊系統功能擴充與維護計畫2,368千元，較上年度減列補助各區公所田間調查員調查等經費608千元。
5.上年度辦理調整耕作制度活化農地計畫等7件計畫預算業已編竣，所列3,123千元如數減列。"
2017,15.1.2.2-58151500202,61410000,61414000,農村與農業發展,高雄市政府農業局主管,高雄市政府農業局,高雄市政府農業局,農業業務,高雄市政府農業局主管,15.1.2.2,"本年度預算數61,410千元，較上年度減列文具用品及活動材料等經費4千元。"
2017,15.1.2.3-58151500203,22864000,21782000,生態保育管理,高雄市政府農業局主管,高雄市政府農業局,高雄市政府農業局,農業業務,高雄市政府農業局主管,15.1.2.3,"本年度預算數較上年度增列1,082千元，包括：
1.新增公私有林經營輔導計畫等4件計畫4,071千元。
2.樹木健康(疫病及外來入侵種防除)計畫1,550千元，較上年度增列特定紀念樹木外科手術等經費750千元。
3.其他業務運作經費12,453千元，較上年度增列臨時人員工資、租用車輛及講習會場租金等經費587千元。
4.樹木保護(珍貴老樹保護)計畫400千元，較上年度減列老樹生長環境改善、養護工作等經費240千元。
5.推動野生動植物合理利用之管理計畫1,890千元，較上年度減列約僱人員薪資等經費715千元。
6.強化植物有害生物防範措施計畫2,500千元，較上年度減列補助農會、合作社辦理作物病蟲害整合性防治等經費2,000千元。
7.上年度褐根病防治計畫等2件計畫預算業已編竣，所列1,371千元如數減列。"
2017,15.1.2.4-58151500204,6383000,5789000,畜產推廣,高雄市政府農業局主管,高雄市政府農業局,高雄市政府農業局,農業業務,高雄市政府農業局主管,15.1.2.4,"本年度預算數較上年度增列594千元，包括：
1.新增畜禽產品溯源安全管理計畫100千元。
2.加強畜牧場節能及沼氣利用計畫1,195千元，較上年度增列補助畜牧場風扇系統及廢水循環再利用等相關設施經費795千元。
3.其他業務運作經費5,088千元，較上年度增列補助畜牧場設置飲用節水系統經費586千元。
4.上年度家畜產業永續經營計畫與改善畜牧排放水質及污染防治計畫預算業已編竣，所列364千元如數減列。
5.上年度加強輔導雞糞再利用計畫預算業已編竣，所列523千元如數減列。"
2017,15.1.2.5-58151500205,6019000,6061000,農會及合作事業輔導,高雄市政府農業局主管,高雄市政府農業局,高雄市政府農業局,農業業務,高雄市政府農業局主管,15.1.2.5,"本年度預算數較上年度減列42千元，包括：
1.其他業務運作經費5,589千元，較上年度增列補助各區公所農地現勘費用等經費56千元。
2.健全農會組織制度及提升農會服務功能計畫430千元，較上年度減列國內旅費及辦理活動佈置等經費98千元。"
2017,15.1.2.6-58151500206,592378000,302524000,農產運銷,高雄市政府農業局主管,高雄市政府農業局,高雄市政府農業局,農業業務,高雄市政府農業局主管,15.1.2.6,"本年度預算數較上年度增列289,854千元，包括：
1.批發市場管理398,897千元，較上年度增列高雄果菜市場擴建工程與補助市場軟硬體設備及屠窄線增設費用等經費296,000千元。
2.一般業務192,993千元，較上年度減列補助「高雄市農業發展基金」等經費5,662千元。
3.有機農糧產品及加工品檢查及檢驗488千元，較上年度減列僱用臨時人員等經費484千元。"
2017,15.1.3.1-58151507901,320000,320000,第一預備金,高雄市政府農業局主管,高雄市政府農業局,高雄市政府農業局,第一預備金,高雄市政府農業局主管,15.1.3.1,仍照上年度預算數編列。
2017,15.1.4.1-66151500201,109412000,103936000,社會保險,高雄市政府農業局主管,高雄市政府農業局,高雄市政府農業局,社會保險,高雄市政府農業局主管,15.1.4.1,"本年度預算數109,412千元，較上年度增列全民健康保險費積欠款5,476千元。"
2017,15.1.5.1-68151500611,1247304000,1276800000,農民福利服務,高雄市政府農業局主管,高雄市政府農業局,高雄市政府農業局,福利服務,高雄市政府農業局主管,15.1.5.1,"本年度預算數1,247,304千元，較上年度減列老年農民福利津貼經費29,496千元。"
2017,15.2.1.1-58151510101,58146000,58814000,行政管理,高雄市政府農業局主管,高雄市動物保護處,高雄市動物保護處,一般行政,高雄市政府農業局主管,15.2.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費52,471千元與上年度同。
2.基本行政維持工作費5,675千元，較上年度減列汰換冷氣設備及退休人員三節慰問金等經費668千元。"
2017,15.2.2.1-58151510301,685000,878000,動物疾病檢驗,高雄市政府農業局主管,高雄市動物保護處,高雄市動物保護處,動物保護與防疫,高雄市政府農業局主管,15.2.2.1,"本年度預算數較上年度減列193千元，包括：
1.動物疾病檢驗510千元，較上年度減列汰換顯微鏡、核酸複製儀等經費118千元。
2.水產動物疾病防治計畫175千元，較上年度減列臨時人員薪資等經費75千元。"
2017,15.2.2.2-58151510302,460000,390000,獸醫行政管理,高雄市政府農業局主管,高雄市動物保護處,高雄市動物保護處,動物保護與防疫,高雄市政府農業局主管,15.2.2.2,本年度預算數460千元，較上年度新增辦理寵物食品安全講習等相關經費70千元。
2017,15.2.2.3-58151510303,10172000,23298000,動物防疫,高雄市政府農業局主管,高雄市動物保護處,高雄市動物保護處,動物保護與防疫,高雄市政府農業局主管,15.2.2.3,"本年度預算數較上年度減列13,126千元，包括：
1.豬瘟及口蹄疫撲滅計畫5,155千元，較上年度增列診斷用醫療用品及防疫材料等經費3,912千元。
2.強化畜禽動物疾病防治計畫321千元，較上年度減列資訊系統維護費及購置防疫材料等經費239千元。
3.豬隻口蹄疫防疫階段策略之強化工作計畫2,000千元，較上年度減列購置防護衣組、雨鞋等防疫資材經費461千元。
4.人畜共通隻動物傳染病防治計畫2,183千元，較上年度減列購買試劑、藥品等經費1,109千元。
5.上年度辦理高病原性禽流感撲殺補償及防疫處置計畫預算業已編竣，所列15,229千元如數減列。"
2017,15.2.2.4-58151510304,14056000,13249000,動物保護,高雄市政府農業局主管,高雄市動物保護處,高雄市動物保護處,動物保護與防疫,高雄市政府農業局主管,15.2.2.4,"本年度預算數較上年度增列807千元，包括：
1.新增強化動物福利管理計畫200千元。
2.動物保護8,203千元，較上年度增列辦理寵物登記費用及犬貓絕育補助等經費1,792千元。
3.提升動物保護行政效能計畫5,100千元，較上年度減列補助動保團體及獸醫師絕育推廣、寵物登記獎勵費用等經費1,103千元。
4.寵物及野生動物疾病防治計畫218千元，較上年度減列加班費及辦理計畫所需物品等相關經費82千元。"
2017,15.2.2.5-58151510305,35617000,57039000,動物收容管理,高雄市政府農業局主管,高雄市動物保護處,高雄市動物保護處,動物保護與防疫,高雄市政府農業局主管,15.2.2.5,"本年度預算數較上年度減列21,422千元，包括：
1.動物收容管理16,576千元，較上年度增列購買動物收容相關耗材、飼料、急難醫療及收容處所改建工程等經費7,221千元。
2.流浪犬管制計畫14,664千元，較上年度增列動物保護關愛園區水電等經費468千元。
3.改善政府動物管制收容設施相關計畫4,377千元，較上年度減列燕巢動保園區工程等經費29,111千元。"
2017,16.1.1.1-66161600201,4336831000,228802000,社會保險,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,社會保險,高雄市政府勞工局主管,16.1.1.1,"本年度預算數較上年度增列4,108,029千元，包括：
1.全民健康保險補助2,402,942千元，較上年度增列2,253,764千元。
2.勞工保險補助1,933,889千元，較上年度增列1,854,265千元。"
2017,16.1.2.1-68161600101,91694000,91838000,行政管理,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,一般行政,高雄市政府勞工局主管,16.1.2.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費89,903千元，與上年度同。
2.基本行政工作維持費1,791千元，較上年度減列退休人員三節慰問金144千元。"
2017,16.1.2.2-68161600102,14388000,11221000,業務管理,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,一般行政,高雄市政府勞工局主管,16.1.2.2,"本年度預算數14,388千元，較上年度增列行政大樓修繕及內部設施及資訊軟硬體設備費等經費3,167千元。"
2017,16.1.3.1-68161600801,298000,462000,勞工行政業務綜合規,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,勞工行政,高雄市政府勞工局主管,16.1.3.1,本年度預算數298千元，較上年度減列辦理勞政主管策勵營及出國考察旅費等經費164千元。
2017,16.1.3.2-68161600802,15780000,18800000,提升就業暨保障勞動,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,勞工行政,高雄市政府勞工局主管,16.1.3.2,"本年度預算數15,780千元，較上年度減列專業工作人員教育訓練研習營及補助移居本市大專以上專業工作人員工作補助費等經費3,020千元。"
2017,16.1.4.1-68161600901,28797000,28865000,工會輔導、勞工組訓,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,勞工組織,高雄市政府勞工局主管,16.1.4.1,"本年度預算數28,797千元，較上年度減列辦理本市勞工教育輔導及本市高中職勞動知能教育教材編印、師資培訓等經費68千元。"
2017,16.1.5.1-68161601001,26619000,30131000,勞工福利、身心障礙,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,勞工福利暨身心障礙者,高雄市政府勞工局主管,16.1.5.1,"本年度預算數較上年度減列3,512千元，包括： 
1.勞工福利25,729千元，較上年度減列勞工職災慰問金等經費3,107千元。
2.身心障礙促進就業890千元，較上年度減列歷年度身心障礙者創業貸款貼補利息、逾放本金、利息、違約金等經費405千元。"
2017,16.1.6.1-68161601101,20387000,19602000,勞動條件之督導考核,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,勞動條件,高雄市政府勞工局主管,16.1.6.1,"本年度預算數20,387千元，較上年度增列補助本市各事業單位辦理托兒設施、措施及購置公務機車等經費785千元。"
2017,16.1.7.1-68161601201,4851000,5257000,促進勞資和諧,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,勞資關係,高雄市政府勞工局主管,16.1.7.1,"本年度預算數4,851千元，較上年度減列勞資爭議調解案出席費等經費406千元。"
2017,16.1.8.1-68161601301,1313000,1372000,促進就業輔導、保障,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,促進國民就業服務,高雄市政府勞工局主管,16.1.8.1,"本年度預算數1,313千元，較上年度減列一般事務費及補助市民參加職業訓練之臨時托兒、托老津貼等經費59千元。"
2017,16.1.9.1-68161607901,300000,300000,第一預備金,高雄市政府勞工局主管,高雄市政府勞工局,高雄市政府勞工局,第一預備金,高雄市政府勞工局主管,16.1.9.1,仍照上年度預算數編列。
2017,16.2.1.1-68161610101,82986000,83088000,行政管理,高雄市政府勞工局主管,高雄市政府勞工局勞動檢,高雄市政府勞工局勞動檢,一般行政,高雄市政府勞工局主管,16.2.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費80,789千元，與上年度同。
2.基本行政工作維持費2,197千元，較上年度減列退休人員三節慰問金102千元。"
2017,16.2.1.2-68161610102,3769000,3484000,業務管理,高雄市政府勞工局主管,高雄市政府勞工局勞動檢,高雄市政府勞工局勞動檢,一般行政,高雄市政府勞工局主管,16.2.1.2,"本年度預算數3,769千元，較上年度增列改善辦公處所LED照明設備工程及資訊軟硬體設備費等經費285千元。"
2017,16.2.2.1-68161611401,2756000,3000000,勞動條件及勞工安全,高雄市政府勞工局主管,高雄市政府勞工局勞動檢,高雄市政府勞工局勞動檢,勞動檢查,高雄市政府勞工局主管,16.2.2.1,"本年度預算數2,756千元，較上年度減列赴德國考察管線維護國外旅費等經費244千元。"
2017,16.2.2.2-68161611402,1467000,1405000,營造業及危險行業安,高雄市政府勞工局主管,高雄市政府勞工局勞動檢,高雄市政府勞工局勞動檢,勞動檢查,高雄市政府勞工局主管,16.2.2.2,"本年度預算數1,467千元，較上年度增列赴日本考察營造工地之安全衛生治理以落實降災及健全安衛自主管理國外旅費等經費62千元。"
2017,16.2.2.3-68161611403,1593000,1607000,特殊危害工作環境檢,高雄市政府勞工局主管,高雄市政府勞工局勞動檢,高雄市政府勞工局勞動檢,勞動檢查,高雄市政府勞工局主管,16.2.2.3,"本年度預算數1,593千元，較上年度減列購買有關工業衛生職業病防治等書籍及其他零星用品等經費14千元。"
2017,16.2.2.4-68161611404,1433000,1463000,特定危險性機械或設,高雄市政府勞工局主管,高雄市政府勞工局勞動檢,高雄市政府勞工局勞動檢,勞動檢查,高雄市政府勞工局主管,16.2.2.4,"本年度預算數1,433千元，較上年度減列印製危險性機械檢查合格證書及各種檢查表報資料等經費30千元。"
2017,16.2.2.5-68161611405,1427000,1452000,職災預防規劃,高雄市政府勞工局主管,高雄市政府勞工局勞動檢,高雄市政府勞工局勞動檢,勞動檢查,高雄市政府勞工局主管,16.2.2.5,"本年度預算數1,427千元，較上年度減列製作獎牌表揚推行職業安全衛生優良單位及人員費用等經費25千元。"
2017,16.3.1.1-68161620101,31511000,25642000,行政管理,高雄市政府勞工局主管,高雄市政府勞工局勞工教,高雄市政府勞工局勞工教,一般行政,高雄市政府勞工局主管,16.3.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費25,405千元，與上年度同。
2.基本行政工作維持費6,106千元，較上年度增列澄清會館ROT案整建興建期履約管理費用、冷氣空調主機遷移及安裝、廳舍清潔費用、獅甲會館更新廢水及熱水管路及資訊軟硬體設備費等經費5,869千元。"
2017,16.3.1.2-68161620102,24020000,17048000,業務管理,高雄市政府勞工局主管,高雄市政府勞工局勞工教,高雄市政府勞工局勞工教,一般行政,高雄市政府勞工局主管,16.3.1.2,"本年度預算數24,020千元，較上年度增列勞工博物館營運提升及德國博物館參訪交流計畫等經費6,972千元。"
2017,16.3.2.1-68161621501,2346000,2346000,推展勞工教育服務,高雄市政府勞工局主管,高雄市政府勞工局勞工教,高雄市政府勞工局勞工教,各項活動,高雄市政府勞工局主管,16.3.2.1,"本年度預算數2,346千元，係辦理勞工教育諮詢服務及休閒等各項服務經費，與上年度同。"
2017,16.3.2.2-68161621502,2285000,2285000,推展勞工技藝研習活,高雄市政府勞工局主管,高雄市政府勞工局勞工教,高雄市政府勞工局勞工教,各項活動,高雄市政府勞工局主管,16.3.2.2,"本年度預算數2,285千元，係辦理增進勞工各項技藝研習等各項經費，與上年度同。"
2017,16.4.1.1-69161630101,47180000,48042000,行政管理,高雄市政府勞工局主管,高雄市政府勞工局訓練就,高雄市政府勞工局訓練就,一般行政,高雄市政府勞工局主管,16.4.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費46,590千元，較上年度核實減列人事費706千元。
2.基本行政工作維持費590千元，較上年度減列退休人員三節慰問金156千元。"
2017,16.4.1.2-69161630102,5654000,5985000,業務管理,高雄市政府勞工局主管,高雄市政府勞工局訓練就,高雄市政府勞工局訓練就,一般行政,高雄市政府勞工局主管,16.4.1.2,"本年度預算數5,654千元，較上年度減列水電費及安全維護使用即時數位監控系統設備等經費331千元。"
2017,16.4.2.1-69161630301,10714000,12184000,訓練業務,高雄市政府勞工局主管,高雄市政府勞工局訓練就,高雄市政府勞工局訓練就,職業訓練,高雄市政府勞工局主管,16.4.2.1,"本年度預算數10,714千元，較上年度減列辦理職訓場域米食訓練檢定場地增設計畫設備等經費1,470千元。"
2017,16.4.2.2-69161630302,308000,308000,學員輔導與職訓,高雄市政府勞工局主管,高雄市政府勞工局訓練就,高雄市政府勞工局訓練就,職業訓練,高雄市政府勞工局主管,16.4.2.2,本年度預算數308千元，係辦理輔導業務與技能檢定及委外職訓經費，與上年度同。
2017,16.4.3.1-69161630401,4532000,5113000,就業輔導,高雄市政府勞工局主管,高雄市政府勞工局訓練就,高雄市政府勞工局訓練就,國民就業輔導,高雄市政府勞工局主管,16.4.3.1,"本年度預算數4,532千元，較上年度減列毒品個案行動就業服務設備等經費581千元。"
2017,16.5.1.1-69161640101,17671000,15517000,行政管理,高雄市政府勞工局主管,高雄市政府勞工局博愛職,高雄市政府勞工局博愛職,一般行政,高雄市政府勞工局主管,16.5.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費13,014千元，較上年度核實增列人事費6千元。
2.基本行政工作維持費4,657千元，較上年度增列中心防漏修繕工程等經費2,148千元。"
2017,16.5.2.1-69161640501,7255000,8416000,訓練與輔導,高雄市政府勞工局主管,高雄市政府勞工局博愛職,高雄市政府勞工局博愛職,身心障礙職業訓練與重,高雄市政府勞工局主管,16.5.2.1,"本年度預算數7,255千元，較上年度減列出國參賽旅費、身障職業重建服務整合系統及工具軟體等經費1,161千元。"
2017,17.1.1.1-60171700101,0,35025000,行政管理,高雄市政府捷運工程局主管,高雄市政府捷運工程局,高雄市政府捷運工程局,一般行政,高雄市政府捷運工程局主管,17.1.1.1,"本年度預算數較上年度減列35,025千元，包括：
1.上年度衛武營文化中心捷運連通道工程地方配合款，預算業已編竣，所列25,000千元如數減列。
2.上年度補助高雄市境內大專院校、國私立高中職一卡通數位學生證計畫，預算業已編竣，所列5,025千元如數減列。
3.上年度交通部補助補辦預算辦理高雄環狀輕軌捷運交通安全宣導計畫，預算業已編竣，所列5,000千元如數減列。"
2017,17.1.2.1-60171708101,2590640000,756092000,捷運建設基金,高雄市政府捷運工程局主管,高雄市政府捷運工程局,高雄市政府捷運工程局,非營業特種基金,高雄市政府捷運工程局主管,17.1.2.1,"本年度預算數較上年度增列1,834,548千元，包括：
1.新增岡山路竹延伸線（第一階段）建設計畫36,000千元。
2.新增長期路網規劃6,340千元。
3.紅橘線路網建設計畫1,728,300千元，較上年度增列1,597,067千元。
4.環狀輕軌捷運建設計畫820,000千元，較上年度增列195,141千元。"
2017,17.1.2.2-60171708102,969757000,588555000,大眾捷運系統土地開,高雄市政府捷運工程局主管,高雄市政府捷運工程局,高雄市政府捷運工程局,非營業特種基金,高雄市政府捷運工程局主管,17.1.2.2,"本年度預算數969,757千元，較上年度增列市有土地作價投資大眾捷運系統土地開發基金381,202千元。"
2017,17.1.3.1-79171700202,138427000,160673000,債務付息,高雄市政府捷運工程局主管,高雄市政府捷運工程局,高雄市政府捷運工程局,債務付息,高雄市政府捷運工程局主管,17.1.3.1,"本年度預算數138,427千元，係撥付捷運建設基金債務利息，較上年度減列22,246千元。"
2017,18.1.1.1-33181800101,1804575000,1803942000,行政管理,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,一般行政,高雄市政府消防局主管,18.1.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費1,792,209千元與上年度同。
2.基本行政工作維持費12,366千元，較上年度增列消防人員健康檢查等經費633千元。"
2017,18.1.1.2-33181800102,178353000,166098000,業務管理,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,一般行政,高雄市政府消防局主管,18.1.1.2,"本年度預算數較上年度增列12,255千元，包括：
1.新增消防分隊耐震補強及大樹分隊新建工程經費22,326千元。
2.新增月光山站臺太陽能供電系統及手持式衛星電話經費630千元。
3.辦理119資通訊系統汰換案經費40,646千元，較上年度增列30,646千元。
4.其他業務運作維持等經費75,972千元，較上年度增列消防人員制服等經費2,650千元。
5.其他設備及投資經費38,779千元，較上年度減列資訊設備等經費648千元。
6.上年度辦理第四大隊暨仁武分隊新建工程及辦公設備預算業已編竣，所列43,349千元如數減列。"
2017,18.1.2.1-33181802101,1879000,1912000,火災預防業務,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,消防業務,高雄市政府消防局主管,18.1.2.1,"本年度預算數較上年度減列33千元，包括：
1.新增購置製煙機及耗材等經費130千元。
2.補助設置住宅用火災警報器經費570千元，較上年度減列163千元。"
2017,18.1.2.2-33181802102,53592000,68941000,災害搶救業務,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,消防業務,高雄市政府消防局主管,18.1.2.2,"本年度預算數較上年度減列15,349千元，包括：
1.新增購置全球定位系統GPS及南科補助購置消防設施裝備等經費2,100千元。
2.辦理精進消防救災裝備器材等經費19,714千元，較上年度增列12,144千元。
3.辦理民力評鑑績優補助裝備器材及義消保險費等經費6,254千元，較上年度減列1,100千元。
4.上年度補助充實民間救難團體、山地鄉部落居民基本救助(護)訓練等計畫及義消制服、婦宣隊冬服、操作服購置預算業已編竣，所列28,493千元如數減列。"
2017,18.1.2.3-33181802103,2482000,2482000,教育訓練業務,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,消防業務,高雄市政府消防局主管,18.1.2.3,"本年度預算數2,482千元，係辦理教育訓練業務經費，與上年度同。"
2017,18.1.2.4-33181802104,486000,486000,火災調查業務,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,消防業務,高雄市政府消防局主管,18.1.2.4,本年度預算數486千元，係辦理火災調查業務經費，與上年度同。
2017,18.1.2.5-33181802105,9773000,10025000,救災救護指揮業務,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,消防業務,高雄市政府消防局主管,18.1.2.5,"本年度預算數較上年度減列252千元，包括：
1.指揮派遣系統網路設備維護等經費1,738千元，較上年度增列279千元。
2.其他業務運作維持等經費4,648千元，較上年度減列無線電養護等經費197千元。
3.上年度辦理119電話軟硬體設備因應4G語音升級更新預算業已編竣，所列334千元如數減列。"
2017,18.1.2.6-33181802106,34102000,36743000,災害管理業務,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,消防業務,高雄市政府消防局主管,18.1.2.6,"本年度預算數較上年度減列2,641千元，包括：
1.災害管理本年度預算數14,324千元，係辦理災害管理業務經費，與上年度同。
2.災害防救經費19,778千元，較上年度減列約聘僱人員計畫等經費2,641千元。"
2017,18.1.2.7-33181802107,10569000,10570000,緊急救護業務,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,消防業務,高雄市政府消防局主管,18.1.2.7,"本年度預算數10,569千元，較上年度減列防疫物資等經費1千元。"
2017,18.1.2.8-33181802108,563000,623000,危險物品管理業務,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,消防業務,高雄市政府消防局主管,18.1.2.8,本年度預算數563千元，較上年度減列補助防範一氧化碳中毒執行計畫經費60千元。
2017,18.1.2.9-33181802109,3273000,3136000,大隊救災救護業務,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,消防業務,高雄市政府消防局主管,18.1.2.9,"本年度預算數較上年度增列137千元，包括：
1.新增第三大隊化學災害處理耗材等經費57千元。
2.辦理赴日本進行搜救犬馴養技術交流旅費160千元，較上年度增列80千元。"
2017,18.1.3.1-33181807901,318000,318000,第一預備金,高雄市政府消防局主管,高雄市政府消防局,高雄市政府消防局,第一預備金,高雄市政府消防局主管,18.1.3.1,仍照上年度預算數編列。
2017,19.1.1.1-53191900101,202852000,205336000,行政管理,高雄市政府文化局主管,高雄市政府文化局,高雄市政府文化局,一般行政,高雄市政府文化局主管,19.1.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費177,987千元，較上年度核實減列人事費771千元。
2.基本行政工作維持費24,865千元，較上年度減列首長座車及三節慰問金等經費513千元。
3.上年度辦理垃圾壓縮機購置，預算業已編竣，所列1,200千元如數減列。"
2017,19.1.2.1-53191901101,287462000,133246000,文化政策與環境推展,高雄市政府文化局主管,高雄市政府文化局,高雄市政府文化局,文化建設與活動,高雄市政府文化局主管,19.1.2.1,"本年度預算數較上年度增列154,216千元，包括：
1.新增補助高雄市專業文化機構157,658千元。
2.辦理其他文化政策與環境推展129,804千元，較上年度減列編印藝文刊物及文藝獎等經費3,442千元。"
2017,19.1.2.2-53191901102,137670000,112696000,文化資產維護與營運,高雄市政府文化局主管,高雄市政府文化局,高雄市政府文化局,文化建設與活動,高雄市政府文化局主管,19.1.2.2,"本年度預算數較上年度增列24,974千元，包括：
1.新增博物館與地方文化館發展計畫3,910千元。
2.文化資產維護與營運及保存再生相關計畫113,490千元，較上年度增列保存維護計畫等經費16,839千元。
3.社區營造業務20,270千元，較上年度增列推動社區營造三期及村落文化發展計畫18,830千元。
4.上年度辦理村落文化發展計畫，預算業已編竣，所列4,240千元如數減列。
5.上年度辦理客家文化生活環境營造計畫，預算業已編竣，所列1,090千元如數減列。
6.上年度辦理文化資產保存活化再利用及區域環境整合計畫，預算業已編竣，所列8,775千元如數減列。
7.上年度辦理興辦基礎工業補助計畫，預算業已編竣，所列500千元如數減列。"
2017,19.1.2.3-53191901103,39385000,36505000,表演藝術推動,高雄市政府文化局主管,高雄市政府文化局,高雄市政府文化局,文化建設與活動,高雄市政府文化局主管,19.1.2.3,"本年度預算數較上年度增列2,880千元，包括：
1.表演藝術展演與推廣25,029千元，較上年度增列辦理國內外表演藝術交流等經費2,880千元。
2.活化文化中心劇場營運計畫2,100千元，較上年度增列高雄市專業劇場藝文扎根計畫100千元。
3.傑出演藝團隊徵選及獎勵計畫1,500千元，較上年度減列縣市傑出演藝團隊徵選及獎勵計畫100千元。"
2017,19.1.2.4-53191901104,16771000,18941000,文創產業與視覺藝術,高雄市政府文化局主管,高雄市政府文化局,高雄市政府文化局,文化建設與活動,高雄市政府文化局主管,19.1.2.4,"本年度預算數較上年度減列2,170千元，包括：
1.文化創意產業發展計畫1,750千元，較上年度增列文創聚落推動計畫150千元。
2.文創產業與視覺藝術推展15,021千元，較上年度減列小林平埔族群文物館維運等經費320千元。
3.上年度辦理提供空間予藝術家進駐計畫，預算業已編竣，所列2,000千元如數減列。"
2017,19.1.2.5-53191901105,20892000,20780000,影視產業推動業務,高雄市政府文化局主管,高雄市政府文化局,高雄市政府文化局,文化建設與活動,高雄市政府文化局主管,19.1.2.5,"本年度預算數20,892千元，較上年度增列購置軌道台車等經費112千元。"
2017,19.1.2.6-53191901106,76480000,80338000,駁二營運中心業務,高雄市政府文化局主管,高雄市政府文化局,高雄市政府文化局,文化建設與活動,高雄市政府文化局主管,19.1.2.6,"本年度預算數76,480千元，較上年度減列地方文化館第二期計畫3,858千元。"
