,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,01,,"　　　5120150010201
　　　行政業務",,,"21,788",,"21,350",,"22,303",,438,,,"經常門詳15冊50-51頁
一、本預算數係行政業務之
　　經費
二、本年度預算數21,788
　　千元，包括:
　　1.人事費380千元
　　2.業務費21,408千元
三、本年度較上年度增加
　　21,788千元，包括：
　　增列人事費380千元
　　增列業務費21,408千元
",,
,,,,,,,,,02,,"　　　5120150010202
　　　外僑業務",,,"1,758",,"1,914",,"1,664",,-156,,,"經常門詳15冊52-53頁
一、本預算數係外僑業務之
　　經費
二、本年度預算數1,758
　　千元，包括:
　　1.人事費240千元
　　2.業務費1,518千元
三、本年度較上年度增加
　　1,758千元，包括：
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,79,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　增列人事費240千元
　　增列業務費1,518千元
",,
,,,,,,,,,03,,"　　　5120150010203
　　　保安業務",,,"31,713",,"379,491",,"364,047",,"-347,778",,,"經常門詳15冊54-55頁
一、本預算數係保安業務之
　　經費
二、本年度預算數31,713
　　千元，包括:
　　1.人事費438千元
　　2.業務費31,275千元
三、本年度較上年度增加
　　31,713千元，包括：
　　增列人事費438千元
　　增列業務費31,275千元
",,
,,,,,,,,,04,,"　　　5120150010204
　　　保防業務",,,534,,534,,500,,,,,"經常門詳15冊56-57頁
一、本預算數係保防業務之
　　經費
二、本年度預算數534
　　千元，包括:
　　1.人事費99千元
　　2.業務費435千元
",,
,,,,,,,,,05,,"　　　5120150010205
　　　督察業務",,,"7,648",,"8,385",,"6,609",,-737,,,"經常門詳15冊58-59頁
一、本預算數係督察業務之
　　經費
二、本年度預算數7,648
　　千元，包括:
　　1.人事費500千元
　　2.業務費7,148千元
三、本年度較上年度增加
　　7,648千元，包括：
　　增列人事費500千元
　　增列業務費7,148千元
",,
,,,,,,,,,06,,"　　　5120150010206
　　　訓練業務",,,"5,587",,"5,737",,"5,144",,-150,,,"經常門詳15冊60-61頁
一、本預算數係訓練業務之
　　經費
二、本年度預算數5,587
　　千元，包括:
　　1.人事費140千元
　　2.業務費5,447千元
三、本年度較上年度增加
　　5,587千元，包括：
　　增列人事費140千元
　　增列業務費5,447千元
",,
,,,,,,,,,07,,"　　　5120150010207
　　　戶口業務",,,,,"8,804",,"7,632",,"-8,804",,,,,
,,,,,,,,,12,,"　　　5120150010212
　　　資訊業務",,,"28,852",,"25,533",,"20,218",,"3,319",,,"經常門詳15冊62-63頁
一、本預算數係資訊業務之
　　經費
二、本年度預算數28,852
　　千元，包括:
　　1.業務費28,852千元
三、本年度較上年度增加
　　28,852千元，包括：
　　增列業務費28,852千元
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,80,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,13,,"　　　5120150010213
　　　勤務業務",,,"11,532",,"10,428",,"7,206",,"1,104",,,"經常門詳15冊64頁
一、本預算數係勤務業務之
　　經費
二、本年度預算數11,532
　　千元，包括:
　　1.業務費11,532千元
三、本年度較上年度增加
　　11,532千元，包括：
　　增列業務費11,532千元
",,
,,,,,,,,,14,,"　　　5120150010214
　　　民防業務",,,,,"12,026",,"7,426",,"-12,026",,,,,
,,,,,,,,,15,,"　　　5120150010215
　　　防情業務",,,"3,961",,"3,373",,"3,060",,588,,,"經常門詳15冊65-66頁
一、本預算數係防情業務之
　　經費
二、本年度預算數3,961
　　千元，包括:
　　1.人事費24千元
　　2.業務費3,937千元
三、本年度較上年度增加
　　3,961千元，包括：
　　增列人事費24千元
　　增列業務費3,937千元
",,
,,,,,,,,,18,,"　　　5120150010218
　　　公關業務",,,"3,436",,"2,993",,"3,065",,443,,,"經常門詳15冊67頁
一、本預算數係公關業務之
　　經費
二、本年度預算數3,436
　　千元，包括:
　　1.業務費3,136千元
　　2.獎補助費300千元
三、本年度較上年度增加
　　3,436千元，包括：
　　增列業務費3,136千元
　　增列獎補助費300千元
",,
,,,,,,,,,21,,"　　　5120150010221
　　　鑑識業務",,,"13,983",,"14,355",,"13,176",,-372,,,"經常門詳15冊68-69頁
一、本預算數係鑑識業務之
　　經費
二、本年度預算數13,983
　　千元，包括:
　　1.業務費13,983千元
三、本年度較上年度增加
　　13,983千元，包括：
　　增列業務費13,983千元
",,
,,,,,,,,,22,,"　　　5120150010222
　　　防治業務",,,"22,090",,,,,,"22,090",,,"經常門詳15冊70-72頁
一、本預算數係防治業務之
　　經費
二、本年度預算數22,090
　　千元，包括:
　　1.人事費461千元
　　2.業務費13,579千元
　　3.獎補助費8,050千元
三、本年度較上年度增加
　　22,090千元，包括：
　　增列人事費461千元
　　增列業務費13,579千元
　　增列獎補助費8,050千元
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,81,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,23,,"　　　5120150010223
　　　犯罪預防業務",,,"398,252",,,,,,"398,252",,,"經常門詳15冊73-74頁
一、本預算數係犯罪預防業
　　務之經費
二、本年度預算數398,252
　　千元，包括:
　　1.業務費394,010千元
　　2.獎補助費4,242千元
三、本年度較上年度增加
　　398,252千元，包括：
　　增列業務費394,010千元
　　增列獎補助費4,242千元
",,
,,,,,,03,,,,,"　　520150010300
　　一般建築及設備",,,"479,984",,"566,215",,"596,445",,"-86,231",,,,,
,,,,,,,,,01,,"　　　5220150010301
　　　建築及設備",,,"479,984",,"566,215",,"596,445",,"-86,231",,,"資本門詳15冊75-77頁
配合實際需要，適時添置、汰舊換新各項財物與設備。
一、本預算數係建築及設備
　　之經費
二、本年度預算數479,984
　　千元，包括:
　　1.設備及投資
　　　479,984千元
三、本年度較上年度增加
　　479,984千元，包括：
　　增列設備及投資
　　479,984千元
",,
,,,,,,04,,,,,"　　520150010400
　　第一預備金",,,"2,000",,"2,000",,,,,,,,,
,,,,,,,,,01,,"　　　5120150010401
　　　第一預備金",,,"2,000",,"2,000",,,,,,,"經常門詳15冊78頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數2,000
　　千元，包括:
　　1.預備金2,000千元
",,
,,,,,,05,,,,,"　　520150010500
　　警察局所屬",,,"9,563,484",,"10,376,881",,"8,861,628",,"-813,397",,,,,
,,,,,,,,,01,,"　　　5120150010501
　　　行政管理",,,"8,611,454",,"8,319,677",,"6,892,577",,"291,777",,,"經常門詳15冊79-99頁
一、本預算數係行政管理之
　　經費
二、本年度預算數
　　8,611,454
　　千元，包括:
　　1.人事費
　　　8,540,791千元
　　2.業務費70,663千元
三、本年度較上年度增加
　　8,611,454千元，包括：
　　增列人事費
　　8,540,791千元
　　增列業務費70,663千元
分支計畫包括：
板橋分局540,111千元、海山分局582,332千元、中和第一分局401,465千元、中和第二分局387,445千元、永和分局488,828千元、三重分局",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,82,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"692,142千元、新莊分局862,413千元、土城分局441,165千元、新店分局737,779千元、蘆洲分局540,251千元、三峽分局400,927千元、樹林分局317,665千元、汐止分局384,594千元、淡水分局389,968千元、瑞芳分局375,055千元、金山分局244,922千元、刑事警察大隊183,625千元、交通警察大隊186,800千元、保安警察大隊366,217千元、少年警察隊42,727千元、婦幼警察隊45,023千元。
",,
,,,,,,,,,02,,"　　　5120150010502
　　　業務管理",,,"872,389",,"2,009,689",,"1,924,305",,"-1,137,300",,,"經常門詳15冊100-165頁
一、本預算數係業務管理之
　　經費
二、本年度預算數872,389
　　千元，包括:
　　1.人事費100,477千元
　　2.業務費770,112千元
　　3.獎補助費1,800千元
三、本年度較上年度增加
　　872,389千元，包括：
　　增列人事費100,477千元
　　增列業務費770,112千元
　　增列獎補助費1,800千元
分支計畫包括：
板橋分局38,037千元、海山分局49,565千元、中和第一分局30,253千元、中和第二分局33,360千元、永和分局33,692千元、三重分局63,527千元、新莊分局60,077千元、土城分局30,269千元、新店分局66,200千元、蘆洲分局33,588千元、三峽分局34,925千元、樹林分局26,328千元、汐止分局40,719千元、淡水分局33,475千元、瑞芳分局31,876千元、金山分局21,306千元、刑事警察大隊90,068千元、交通警察大隊122,897千元、保安警察大隊14,077千元、少年警察隊14,392千元、婦幼警察隊3,758千元。
",,
,,,,,,,,,03,,"　　　5220150010503
　　　建築及設備",,,"79,641",,"47,515",,"44,745",,"32,126",,,"資本門詳15冊166-170頁
配合實際需要，適時添置、汰舊換新各項財物與設備。
一、本預算數係建築及設備
　　之經費
二、本年度預算數79,641
　　千元，包括:
　　1.設備及投資
　　　79,641千元
三、本年度較上年度增加
　　79,641千元，包括：
　　增列設備及投資
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,83,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　79,641千元
分支計畫包括：
板橋分局900千元、海山分局900千元、中和第一分局900千元、中和第二分局900千元、永和分局900千元、三重分局1,200千元、新莊分局900千元、土城分局970千元、新店分局900千元、蘆洲分局1,550千元、三峽分局1,000千元、樹林分局880千元、汐止分局20,714千元、淡水分局1,230千元、瑞芳分局900千元、金山分局800千元、刑事警察大隊9,857千元、交通警察大隊32,440千元、保安警察大隊900千元、少年警察隊300千元、婦幼警察隊600千元。
",,
,,16,,,,,,,,,"51600000000
新北市政府水利局主管",,,"7,198,098",,"6,530,179",,"6,832,874",,"667,919",,,,,
,,,,16001,,,,,,,"　51600100000
　新北市政府水利局",,,"6,274,915",,"5,632,384",,"5,868,399",,"642,531",,,,,
,,,,,,01,,,,,"　　508160010100
　　一般行政",,,"242,862",,"211,819",,"241,899",,"31,043",,,,,
,,,,,,,,,01,,"　　　5108160010101
　　　行政管理",,,"242,862",,"211,819",,"241,899",,"31,043",,,"經常門詳16冊53-55頁
一、本預算數係行政管理之
　　經費
二、本年度預算數242,862
　　千元，包括:
　　1.人事費229,029千元
　　2.業務費13,743千元
　　3.獎補助費90千元
三、本年度較上年度增加
　　31,043千元，包括：
　　增列人事費31,128千元
　　減列業務費85千元
",,
,,,,,,10,,,,,"　　508160011000
　　水利業務",,,"1,225,465",,"1,587,930",,"2,098,554",,"-362,465",,,,,
,,,,,,,,,10,,"　　　5108160011010
　　　水利業務",,,"1,225,465",,"1,587,930",,"2,098,554",,"-362,465",,,"經常門詳16冊56-64頁
資本門詳16冊65-67頁
一、本預算數係水利業務之
　　經費
二、本年度預算數
　　1,225,465
　　千元，包括:
　　1.人事費41,397千元
　　2.業務費173,942千元
　　3.設備及投資
　　　1,005,186千元
　　4.獎補助費4,940千元
三、本年度較上年度減少
　　362,465千元，包括：
　　減列人事費1,808千元
　　增列業務費16,543千元
　　減列設備及投資
　　381,280千元
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,84,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　增列獎補助費4,080千元
分支計畫包括：
水資源管理13,907千元、河川管理11,098千元、區域排水管理13,423千元、雨水下水道管理24,345千元、防洪設施管理119,707千元、防洪河川堤防防護工程36,000千元、水資源工程103,351千元、雨水下水道工程614,311千元、排水改善工程114,274千元、水利設施維護管理34,472千元、水利設施維護工程125,000千元、水資源企劃15,577千元。
",,
,,,,,,13,,,,,"　　508160011300
　　一般建築及設備",,,"2,234",,"2,250",,"1,990",,-16,,,,,
,,,,,,,,,01,,"　　　5208160011301
　　　建築及設備",,,"2,234",,"2,250",,"1,990",,-16,,,"資本門詳16冊68頁
為順利推展水利業務，提升為民服務品質，辦理本局各項設備之採購與河川區土地管理系統GIS平台開發建置。
一、本預算數係建築及設備
　　之經費
二、本年度預算數2,234
　　千元，包括:
　　1.設備及投資
　　　2,234千元
三、本年度較上年度減少
　　16千元，包括：
　　減列設備及投資16千元
",,
,,,,,,19,,,,,"　　508160011900
　　第一預備金",,,"2,000",,"2,000",,,,,,,,,
,,,,,,,,,01,,"　　　5108160011901
　　　第一預備金",,,"2,000",,"2,000",,,,,,,"經常門詳16冊69頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數2,000
　　千元，包括:
　　1.預備金2,000千元
",,
,,,,,,02,,,,,"　　518160010200
　　環保業務",,,"4,802,354",,"3,828,385",,"3,525,955",,"973,969",,,,,
,,,,,,,,,02,,"　　　5118160010202
　　　環保業務",,,"4,802,354",,"3,828,385",,"3,525,955",,"973,969",,,"經常門詳16冊70-73頁
資本門詳16冊74-76頁
一、本預算數係環保業務之
　　經費
二、本年度預算數
　　4,802,354
　　千元，包括:
　　1.人事費22,100千元
　　2.業務費841,732千元
　　3.設備及投資
　　　3,862,000千元
　　4.獎補助費76,522千元
三、本年度較上年度增加
　　973,969千元，包括：
　　減列業務費254,193千元
　　增列設備及投資
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,85,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　1,245,000千元
　　減列獎補助費16,838千元
分支計畫包括：
污水下水道管理70,381千元、污水下水道工程3,868,500千元、污水設施營運管理863,473千元。
",,
,,,,16011,,,,,,,"　51601100000
　新北市政府高灘地工程
　管理處",,,"923,183",,"897,795",,"964,475",,"25,387",,,,,
,,,,,,01,,,,,"　　508160110100
　　一般行政",,,"339,577",,"322,772",,"290,831",,"16,804",,,,,
,,,,,,,,,01,,"　　　5108160110101
　　　行政管理",,,"339,577",,"322,772",,"290,831",,"16,804",,,"經常門詳16冊117-121頁
一、本預算數係行政管理之
　　經費
二、本年度預算數339,577
　　千元，包括:
　　1.人事費82,693千元
　　2.業務費256,866千元
　　3.獎補助費18千元
三、本年度較上年度增加
　　16,804千元，包括：
　　增列業務費16,786千元
　　增列獎補助費18千元
",,
,,,,,,13,,,,,"　　508160111300
　　一般建築及設備",,,"583,606",,"575,023",,"673,644",,"8,583",,,,,
,,,,,,,,,01,,"　　　5208160111301
　　　建築及設備",,,"583,606",,"575,023",,"673,644",,"8,583",,,"資本門詳16冊122-123頁
辦理河川高灘地綠美化、土木、水電維護業務及園區、自行車道等相關設施修繕整建。
一、本預算數係建築及設備
　　之經費
二、本年度預算數583,606
　　千元，包括:
　　1.設備及投資
　　　583,606千元
三、本年度較上年度增加
　　8,583千元，包括：
　　增列設備及投資8,583千元
",,
,,17,,,,,,,,,"51700000000
新北市政府交通局主管",,,"4,037,749",,"9,762,587",,"8,211,554",,"-5,724,838",,,,,
,,,,17001,,,,,,,"　51700100000
　新北市政府交通局",,,"3,895,867",,"9,607,179",,"8,041,273",,"-5,711,312",,,,,
,,,,,,01,,,,,"　　510170010100
　　一般行政",,,"123,250",,"120,298",,"122,286",,"2,953",,,,,
,,,,,,,,,01,,"　　　5110170010101
　　　行政管理",,,"123,250",,"120,298",,"122,286",,"2,953",,,"經常門詳17冊42-44頁
一、本預算數係行政管理之
　　經費
二、本年度預算數123,250
　　千元，包括:
　　1.人事費114,095千元
　　2.業務費9,131千元
　　3.獎補助費24千元
三、本年度較上年度增加
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,86,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　2,953千元，包括：
　　增列人事費4,270千元
　　減列業務費1,317千元
",,
,,,,,,02,,,,,"　　510170010200
　　交通工程及管理業務",,,"3,770,617",,"9,484,881",,"7,918,986",,"-5,714,264",,,,,
,,,,,,,,,02,,"　　　5110170010202
　　　交通工程及管理業
　　　務",,,"3,770,617",,"9,484,881",,"7,918,986",,"-5,714,264",,,"經常門詳17冊45-53頁
資本門詳17冊54-56頁
一、本預算數係交通工程及
　　管理業務之經費
二、本年度預算數
　　3,770,617
　　千元，包括:
　　1.人事費8,811千元
　　2.業務費593,290千元
　　3.設備及投資
　　　353,745千元
　　4.獎補助費
　　　2,814,771千元
三、本年度較上年度減少
　　5,714,264千元，包括：
　　減列人事費1,592千元
　　增列業務費35,179千元
　　減列設備及投資
　　　6,422,031千元
　　增列獎補助費674,180千元
分支計畫包括：
交通設施規劃管理170,169千元、大眾運輸業管理2,963,986千元、交通管制設施維護143,156千元、道安管理6,000千元、交通設施487,306千元。
",,
,,,,,,09,,,,,"　　510170010900
　　第一預備金",,,"2,000",,"2,000",,,,,,,,,
,,,,,,,,,01,,"　　　5110170010901
　　　第一預備金",,,"2,000",,"2,000",,,,,,,"經常門詳17冊57頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數2,000
　　千元，包括:
　　1.預備金2,000千元
",,
,,,,17012,,,,,,,"　51701200000
　新北市政府交通事件裁
　決處",,,"141,881",,"155,408",,"170,282",,"-13,527",,,,,
,,,,,,01,,,,,"　　510170120100
　　一般行政",,,"87,850",,"89,666",,"75,230",,"-1,816",,,,,
,,,,,,,,,01,,"　　　5110170120101
　　　行政管理",,,"87,850",,"89,666",,"75,230",,"-1,816",,,"經常門詳17冊82-84頁
一、本預算數係行政管理之
　　經費
二、本年度預算數87,850
　　千元，包括:
　　1.人事費60,027千元
　　2.業務費27,817千元
　　3.獎補助費6千元
三、本年度較上年度減少
　　1,816千元，包括：
　　減列人事費7千元
　　減列業務費1,809千元",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,87,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"
",,
,,,,,,06,,,,,"　　510170120600
　　一般建築及設備",,,,,"12,620",,"35,905",,"-12,620",,,,,
,,,,,,,,,01,,"　　　5210170120601
　　　建築及設備",,,,,"12,620",,"35,905",,"-12,620",,,,,
,,,,,,10,,,,,"　　510170121000
　　交通裁罰業務",,,"54,031",,"53,122",,"59,147",,909,,,,,
,,,,,,,,,01,,"　　　5110170121001
　　　交通裁罰業務",,,"54,031",,"53,122",,"59,147",,909,,,"經常門詳17冊85-90頁
一、本預算數係交通裁罰業
　　務之經費
二、本年度預算數54,031
　　千元，包括:
　　1.人事費12,681千元
　　2.業務費41,350千元
三、本年度較上年度增加
　　909千元，包括：
　　增列人事費7千元
　　增列業務費902千元
分支計畫包括：
案件管理7,726千元、違規裁罰8,478千元、違規申訴5,582千元、積案催收20,074千元、肇事鑑定6,952千元、電子處理資料5,219千元。
",,
,,18,,,,,,,,,"51800000000
新北市政府勞工局主管",,,"528,416",,"1,714,052",,"3,951,120",,"-1,185,636",,,,,
,,,,18001,,,,,,,"　51800100000
　新北市政府勞工局",,,"306,825",,"1,553,798",,"3,792,433",,"-1,246,974",,,,,
,,,,,,01,,,,,"　　514180010100
　　一般行政",,,"84,488",,"85,133",,"88,721",,-645,,,,,
,,,,,,,,,01,,"　　　5114180010101
　　　行政管理",,,"84,488",,"85,133",,"88,721",,-645,,,"經常門詳18冊35頁
一、本預算數係行政管理之
　　經費
二、本年度預算數84,488
　　千元，包括:
　　1.人事費83,388千元
　　2.業務費1,082千元
　　3.獎補助費18千元
三、本年度較上年度減少
　　645千元，包括：
　　減列人事費641千元
　　減列業務費10千元
　　增列獎補助費6千元
",,
,,,,,,06,,,,,"　　514180010600
　　勞資關係與福利",,,"214,437",,"1,463,265",,"3,702,686",,"-1,248,829",,,,,
,,,,,,,,,06,,"　　　5114180010606
　　　勞資關係與福利",,,"214,437",,"1,463,265",,"3,702,686",,"-1,248,829",,,"經常門詳18冊36-45頁
資本門詳18冊46頁
一、本預算數係勞資關係與
　　福利之經費
二、本年度預算數214,437
　　千元，包括:
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,88,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　1.人事費6,345千元
　　2.業務費57,531千元
　　3.獎補助費
　　　150,561千元
三、本年度較上年度減少
　　1,248,829千元，包括：
　　減列人事費57千元
　　減列業務費3,987千元
　　減列獎補助費
　　　1,244,785千元
分支計畫包括：
業務管理9,568千元、勞資關係53,340千元、勞動條件1,938千元、勞工組織109,574千元、外勞服務873千元、身障就業輔導3,160千元、推行勞工教育14,852千元、推展勞工育樂活動19,632千元、勞工福利設施1,500千元。
",,
,,,,,,08,,,,,"　　514180010800
　　一般建築及設備",,,"5,900",,"3,400",,"1,026",,"2,500",,,,,
,,,,,,,,,01,,"　　　5214180010801
　　　建築及設備",,,"5,900",,"3,400",,"1,026",,"2,500",,,"資本門詳18冊47頁
各勞工中心設施維修更新及充實辦公設備。
一、本預算數係建築及設備
　　之經費
二、本年度預算數5,900
　　千元，包括:
　　1.設備及投資
　　　5,900千元
三、本年度較上年度增加
　　2,500千元，包括：
　　增列設備及投資2,500千元
",,
,,,,,,09,,,,,"　　514180010900
　　第一預備金",,,"2,000",,"2,000",,,,,,,,,
,,,,,,,,,01,,"　　　5114180010901
　　　第一預備金",,,"2,000",,"2,000",,,,,,,"經常門詳18冊48頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數2,000
　　千元，包括:
　　1.預備金2,000千元
",,
,,,,18011,,,,,,,"　51801100000
　新北市政府就業服務中
　心",,,"64,303",,"54,760",,"56,259",,"9,542",,,,,
,,,,,,01,,,,,"　　515180110100
　　一般行政",,,"23,788",,"23,604",,"23,836",,184,,,,,
,,,,,,,,,01,,"　　　5115180110101
　　　行政管理",,,"23,788",,"23,604",,"23,836",,184,,,"經常門詳18冊71頁
一、本預算數係行政管理之
　　經費
二、本年度預算數23,788
　　千元，包括:
　　1.人事費23,503千元
　　2.業務費285千元
三、本年度較上年度增加
　　184千元，包括：
　　增列人事費260千元
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,89,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　減列業務費76千元
",,
,,,,,,03,,,,,"　　515180110300
　　一般建築及設備",,,430,,248,,237,,182,,,,,
