什項負債,"17,000",,,"3,006",,,"4,945",,,"109,745",,,,,,,,,,,,
存入保證金,"17,000",,,118,,,-,,,"15,000",,,,,,,,,,,,
應付保管款,-,,,-,,,"4,945",,,"78,471",,,,,,,,,,,,
應付代管資產,-,,,"2,548",,,-,,,-,,,,,,,,,,,,
暫收及待結轉帳項,-,,,340,,,-,,,"16,274",,,,,,,,,,,,
淨值,"2,347,470",,,"171,508",,,"3,015,374",,,"4,046,330",,,,,,,,,,,,
基金,-,,,"17,539",,,-,,,"3,936,517",,,,,,,,,,,,
基金,-,,,"17,539",,,-,,,"3,936,517",,,,,,,,,,,,
基金,-,,,"17,539",,,-,,,"3,936,517",,,,,,,,,,,,
公積,-,,,"50,592",,,-,,,-,,,,,,,,,,,,
資本公債,-,,,"7,464",,,-,,,-,,,,,,,,,,,,
受贈公積,-,,,"7,464",,,-,,,-,,,,,,,,,,,,
特別公積,-,,,"43,128",,,-,,,-,,,,,,,,,,,,
特別公積,-,,,"43,128",,,-,,,-,,,,,,,,,,,,
累積餘絀(-),"2,347,470",,,"103,377",,,"3,015,374",,,"109,813",,,,,,,,,,,,
累積賸餘,"2,347,470",,,"103,377",,,"3,015,374",,,"109,813",,,,,,,,,,,,
累積賸餘,"2,347,470",,,"103,377",,,"3,015,374",,,"109,813",,,,,,,,,,,,
本期賸餘,-,,,-,,,-,,,-,,,,,,,,,,,,
累積短絀(-),-,,,-,,,-,,,-,,,,,,,,,,,,
累積短絀,-,,,-,,,-,,,-,,,,,,,,,,,,
備忘科目:,-,,,-,,,-,,,-,,,,,,,,,,,,
信託代理與保證負債,"15,000",,,-,,,-,,,"33,034",,,,,,,,,,,,
信託代理與保證負債,"15,000",,,-,,,-,,,"33,034",,,,,,,,,,,,
應付保管有價證券,"15,000",,,-,,,-,,,"33,034",,,,,,,,,,,,
應付保管品,-,,,-,,,-,,,-,,,,,,,,,,,,
應付保證品,-,,,-,,,-,,,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市附屬單位預算,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
作業基金預計平衡綜計表,,,,,,,,,,,,,,,,,,,,,,
(依基金別分列),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
中華民國 104 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,,
單位：新臺幣千元,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,臺中市區段徵收作業基金,,,臺中市工業區開發管理基金,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
項              目,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
資產,"42,047,518",,,"1,271,815",,,,,,,,,,,,,,,,,,
流動資產,"9,457,517",,,"723,378",,,,,,,,,,,,,,,,,,
現金,"9,001,554",,,"720,819",,,,,,,,,,,,,,,,,,
銀行存款,"9,001,554",,,"720,819",,,,,,,,,,,,,,,,,,
銀行存款,"9,001,554",,,"720,819",,,,,,,,,,,,,,,,,,
定期存款,-,,,-,,,,,,,,,,,,,,,,,,
應收款項,-,,,"2,559",,,,,,,,,,,,,,,,,,
應收票據,-,,,-,,,,,,,,,,,,,,,,,,
應收帳款,-,,,-,,,,,,,,,,,,,,,,,,
備抵呆帳－應收帳款(-),-,,,-,,,,,,,,,,,,,,,,,,
應收醫療帳款,-,,,-,,,,,,,,,,,,,,,,,,
備抵醫療折讓(-),-,,,-,,,,,,,,,,,,,,,,,,
應收收益,-,,,"2,559",,,,,,,,,,,,,,,,,,
應收利息,-,,,-,,,,,,,,,,,,,,,,,,
其他應收款,-,,,-,,,,,,,,,,,,,,,,,,
存貨,-,,,-,,,,,,,,,,,,,,,,,,
醫療用品,-,,,-,,,,,,,,,,,,,,,,,,
預付款項,"455,963",,,-,,,,,,,,,,,,,,,,,,
預付費用,"455,963",,,-,,,,,,,,,,,,,,,,,,
其他預付款,-,,,-,,,,,,,,,,,,,,,,,,
短期貸墊款,-,,,-,,,,,,,,,,,,,,,,,,
短期墊款,-,,,-,,,,,,,,,,,,,,,,,,
投資、長期應收款、貸墊款及準備金,"31,692,100",,,"548,437",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
長期投資,"31,692,100",,,"548,437",,,,,,,,,,,,,,,,,,
不動產投資,"31,692,100",,,"548,437",,,,,,,,,,,,,,,,,,
其他長期投資,-,,,-,,,,,,,,,,,,,,,,,,
長期應收款,-,,,-,,,,,,,,,,,,,,,,,,
長期應收款,-,,,-,,,,,,,,,,,,,,,,,,
長期貸款,-,,,-,,,,,,,,,,,,,,,,,,
其他長期貸款,-,,,-,,,,,,,,,,,,,,,,,,
長期墊款,-,,,-,,,,,,,,,,,,,,,,,,
長期墊款,-,,,-,,,,,,,,,,,,,,,,,,
固定資產,"897,461",,,-,,,,,,,,,,,,,,,,,,
土地,-,,,-,,,,,,,,,,,,,,,,,,
土地,-,,,-,,,,,,,,,,,,,,,,,,
土地改良物,-,,,-,,,,,,,,,,,,,,,,,,
土地改良物,-,,,-,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市附屬單位預算,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
作業基金預計平衡綜計表,,,,,,,,,,,,,,,,,,,,,,
(依基金別分列),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
中華民國 104 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,,
單位：新臺幣千元,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,臺中市區段徵收作業基金,,,臺中市工業區開發管理基金,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
項              目,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
累計折舊－土地改良物(-),-,,,-,,,,,,,,,,,,,,,,,,
房屋及建築,"199,235",,,-,,,,,,,,,,,,,,,,,,
房屋及建築,"199,235",,,-,,,,,,,,,,,,,,,,,,
累計折舊－房屋及建築(-),-,,,-,,,,,,,,,,,,,,,,,,
機械及設備,834,,,-,,,,,,,,,,,,,,,,,,
機械及設備,"4,693",,,58,,,,,,,,,,,,,,,,,,
累計折舊─ 機械及設備(-),"-3,859",,,-58,,,,,,,,,,,,,,,,,,
交通及運輸設備,247,,,-,,,,,,,,,,,,,,,,,,
交通及運輸設備,"2,214",,,-,,,,,,,,,,,,,,,,,,
累計折舊－交通及運輸設備(-),"-1,967",,,-,,,,,,,,,,,,,,,,,,
什項設備,19,,,-,,,,,,,,,,,,,,,,,,
什項設備,64,,,-,,,,,,,,,,,,,,,,,,
累計折舊－什項設備(-),-45,,,-,,,,,,,,,,,,,,,,,,
購建中固定資產,"697,126",,,-,,,,,,,,,,,,,,,,,,
未完工程,"697,126",,,-,,,,,,,,,,,,,,,,,,
無形資產,309,,,-,,,,,,,,,,,,,,,,,,
無形資產,309,,,-,,,,,,,,,,,,,,,,,,
電腦軟體,309,,,-,,,,,,,,,,,,,,,,,,
其他資產,131,,,-,,,,,,,,,,,,,,,,,,
什項資產,131,,,-,,,,,,,,,,,,,,,,,,
存出保證金,131,,,-,,,,,,,,,,,,,,,,,,
存出保證品,-,,,-,,,,,,,,,,,,,,,,,,
暫付及待結轉帳項,-,,,-,,,,,,,,,,,,,,,,,,
代管資產,-,,,-,,,,,,,,,,,,,,,,,,
累計折舊－代管資產(-),-,,,-,,,,,,,,,,,,,,,,,,
備忘科目:,-,,,-,,,,,,,,,,,,,,,,,,
信託代理與保證資產,"94,343",,,"47,360",,,,,,,,,,,,,,,,,,
信託代理與保證資產,"94,343",,,"47,360",,,,,,,,,,,,,,,,,,
保管有價證券,"94,343",,,"47,360",,,,,,,,,,,,,,,,,,
保管品,-,,,-,,,,,,,,,,,,,,,,,,
保證品,-,,,-,,,,,,,,,,,,,,,,,,
負債,"32,854,487",,,"265,449",,,,,,,,,,,,,,,,,,
流動負債,"175,563",,,"5,201",,,,,,,,,,,,,,,,,,
短期債務,-,,,-,,,,,,,,,,,,,,,,,,
短期借款,-,,,-,,,,,,,,,,,,,,,,,,
應付款項,"175,563",,,"5,201",,,,,,,,,,,,,,,,,,
應付帳款,"139,352",,,-,,,,,,,,,,,,,,,,,,
應付代收款,-,,,-,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市附屬單位預算,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
作業基金預計平衡綜計表,,,,,,,,,,,,,,,,,,,,,,
(依基金別分列),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
中華民國 104 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,,
單位：新臺幣千元,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,臺中市區段徵收作業基金,,,臺中市工業區開發管理基金,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
項              目,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
應付費用,-,,,"5,201",,,,,,,,,,,,,,,,,,
應付利息,"36,211",,,-,,,,,,,,,,,,,,,,,,
應付繳庫數,-,,,-,,,,,,,,,,,,,,,,,,
其他應付款,-,,,-,,,,,,,,,,,,,,,,,,
預收款項,-,,,-,,,,,,,,,,,,,,,,,,
預收收入,-,,,-,,,,,,,,,,,,,,,,,,
長期負債,"32,662,726",,,"258,095",,,,,,,,,,,,,,,,,,
長期債務,"32,662,726",,,"258,095",,,,,,,,,,,,,,,,,,
長期借款,"32,662,726",,,"258,095",,,,,,,,,,,,,,,,,,
其他負債,"16,198",,,"2,153",,,,,,,,,,,,,,,,,,
什項負債,"16,198",,,"2,153",,,,,,,,,,,,,,,,,,
存入保證金,-,,,"2,135",,,,,,,,,,,,,,,,,,
應付保管款,"16,198",,,18,,,,,,,,,,,,,,,,,,
應付代管資產,-,,,-,,,,,,,,,,,,,,,,,,
暫收及待結轉帳項,-,,,-,,,,,,,,,,,,,,,,,,
淨值,"9,193,031",,,"1,006,366",,,,,,,,,,,,,,,,,,
基金,"2,000",,,-,,,,,,,,,,,,,,,,,,
基金,"2,000",,,-,,,,,,,,,,,,,,,,,,
基金,"2,000",,,-,,,,,,,,,,,,,,,,,,
公積,-,,,-,,,,,,,,,,,,,,,,,,
資本公債,-,,,-,,,,,,,,,,,,,,,,,,
受贈公積,-,,,-,,,,,,,,,,,,,,,,,,
特別公積,-,,,-,,,,,,,,,,,,,,,,,,
特別公積,-,,,-,,,,,,,,,,,,,,,,,,
累積餘絀(-),"9,191,031",,,"1,006,366",,,,,,,,,,,,,,,,,,
累積賸餘,"9,210,857",,,"1,006,366",,,,,,,,,,,,,,,,,,
累積賸餘,"9,210,857",,,"1,006,366",,,,,,,,,,,,,,,,,,
本期賸餘,-,,,-,,,,,,,,,,,,,,,,,,
累積短絀(-),"-19,826",,,-,,,,,,,,,,,,,,,,,,
累積短絀,"-19,826",,,-,,,,,,,,,,,,,,,,,,
備忘科目:,-,,,-,,,,,,,,,,,,,,,,,,
信託代理與保證負債,"94,343",,,"47,360",,,,,,,,,,,,,,,,,,
信託代理與保證負債,"94,343",,,"47,360",,,,,,,,,,,,,,,,,,
應付保管有價證券,"94,343",,,"47,360",,,,,,,,,,,,,,,,,,
應付保管品,-,,,-,,,,,,,,,,,,,,,,,,
應付保證品,-,,,-,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市附屬,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
固定資產建設改良擴,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
中華民國 104年度,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
固            定            資            產,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
基金名稱,土地,土地改良物,,房屋及建築,,機械及設備,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
金額,%,金額,%,金額,%,金額,%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"33,622",,2.99,"30,000",,2.66,"1,039,000",,92.29,"3,177",,0.28,,,,,,,,,,
  合計,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市公有停車場基金,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"33,622",,25.22,"30,000",,22.5,"47,000",,35.25,"2,657",,1.99,,,,,,,,,,
一般建築及設備計畫,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市都市更新及都市發展建設基金,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,-,,-,-,,-,-,,-,130,,100,,,,,,,,,,
一般建築及設備計畫,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,-,,-,-,,-,"248,000",,100,-,,-,,,,,,,,,,
專案計畫,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市醫療作業基金,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,-,,-,-,,-,-,,-,130,,100,,,,,,,,,,
一般建築及設備計畫,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,-,,-,-,,-,"248,000",,100,-,,-,,,,,,,,,,
專案計畫,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市市地重劃基金,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,-,,-,-,,-,-,,-,130,,100,,,,,,,,,,
一般建築及設備計畫,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,-,,-,-,,-,"248,000",,100,-,,-,,,,,,,,,,
專案計畫,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市區段徵收作業基金,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,-,,-,-,,-,-,,-,130,,100,,,,,,,,,,
一般建築及設備計畫,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,-,,-,-,,-,"248,000",,100,-,,-,,,,,,,,,,
專案計畫,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
單位預算,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
充與資金來源綜計表,,,,,,,,,,,,,,,,,,,,,,
(固定資產擴建部分),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
單位：新臺幣千元,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
建            設            改            良            擴            充        ,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
交通及運輸設備,什項設備,,租賃資產,,租賃權益改良,,其他,,,合   計,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
金額,%,金額,%,金額,%,金額,%,金額,%,金額,%,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"20,000",1.78,45,,-,-,,-,-,,-,-,,-,"1,125,844",,100,  合計,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,臺中市公有停車場基金,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"20,000",15,45,,0.03,-,,-,-,,-,-,,-,"133,324",,100,一般建築及設備計畫,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,臺中市都市更新及都市發展建設基金,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-,-,-,,-,-,,-,-,,-,-,,-,130,,100,一般建築及設備計畫,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-,-,-,,-,-,,-,-,,-,-,,-,"248,000",,100,專案計畫,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,臺中市醫療作業基金,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-,-,-,,-,-,,-,-,,-,-,,-,130,,100,一般建築及設備計畫,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-,-,-,,-,-,,-,-,,-,-,,-,"248,000",,100,專案計畫,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,臺中市市地重劃基金,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-,-,-,,-,-,,-,-,,-,-,,-,130,,100,一般建築及設備計畫,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-,-,-,,-,-,,-,-,,-,-,,-,"248,000",,100,專案計畫,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,臺中市區段徵收作業基金,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-,-,-,,-,-,,-,-,,-,-,,-,130,,100,一般建築及設備計畫,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-,-,-,,-,-,,-,-,,-,-,,-,"248,000",,100,專案計畫,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
特別收入基金,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市附屬,,,,,,,,,,,,,,,,,,,,,,
特別收入基金基金來源,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
中華民國 ,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,本年度預算數,,,,,,,,上年度,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
科   目,,,"基金
來源",,,"基金
用途",,,"賸    餘
(短絀─)",,"基金
來源","基金
用途",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市政府環境保護局主管,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市環境保護基金,,,,,,,,,,,,,,,,,,,,,,
,"716,177",,,"547,524",,,"168,653",,,"662,657",,"532,722",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市政府農業局主管,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市農業發展基金,,,,,,,,,,,,,,,,,,,,,,
,"7,562",,,"10,768",,,"-3,206",,,"7,562",,"11,496",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市動物福利基金,,,,,,,,,,,,,,,,,,,,,,
,"11,100",,,"11,000",,,100,,,"13,000",,"13,000",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市政府勞工局主管,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市身心障礙者就業基金,,,,,,,,,,,,,,,,,,,,,,
,"58,612",,,"78,530",,,"-19,918",,,"58,928",,"79,325",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市勞工權益基金,,,,,,,,,,,,,,,,,,,,,,
,"20,017",,,"20,000",,,17,,,"20,011",,"20,000",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市政府社會局主管,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市公益彩券盈餘分配基金,,,,,,,,,,,,,,,,,,,,,,
,"828,633",,,"2,301,445",,,"-1,472,812",,,"1,266,711",,"2,132,910",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市政府教育局主管,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市地方教育發展基金,,,,,,,,,,,,,,,,,,,,,,
,"39,548,186",,,"39,997,977",,,"-449,791",,,"39,306,039",,"39,999,668",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
合計,"41,190,287",,,"42,967,244",,,"-1,776,957",,,"41,334,908",,"42,789,121",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
單位決算,,,,,,,,,,,,,,,,,,,,,,
、用途及餘絀綜計表,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
104年度,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
單位：新臺幣千元,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,本年度與上年度比較  ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,期初基金餘額,,"解繳
公庫",,期末基金餘額,,,,,,,,
"賸    餘
(短絀─)",,,"基金
來源",,,"基金
用途",,"賸    餘
(短絀─)",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市政府環境保護局主管,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"129,935","53,520",,,"14,802",,,"38,718",,"2,652,960",,"3,200",,"2,818,413",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市政府農業局主管,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"-3,934",-,,,-728,,,728,,"83,863",,-,,"80,657",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
-,"-1,900",,,"-2,000",,,100,,"6,739",,-,,"6,839",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市政府勞工局主管,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"-20,397",-316,,,-795,,,479,,"643,379",,-,,"623,461",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
11,6,,,-,,,6,,"3,801",,-,,"3,818",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市政府社會局主管,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"-866,199","-438,078",,,"168,535",,,"-606,613",,"1,669,069",,-,,"196,257",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市政府教育局主管,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"-693,629","242,147",,,"-1,691",,,"243,838",,"4,949,904",,-,,"4,500,113",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"-1,454,213","-144,621",,,"178,123",,,"-322,744",,"10,009,715",,"3,200",,"8,229,558",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
臺中市附屬單位決算,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
特別收入基金現金流量綜計表,,,,,,,,,,,,,,,,,,,,,,
(依現金流量項目分析),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
中華民國 104年度,,,,,,,,,,,,,,,,,,,,,,
單位：新臺幣千元,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
項              目,本年度預算數,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
    業務活動之現金流量,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
        本期賸餘（短絀－）,"-1,776,957",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
        調整非現金項目,"14,061",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
                業務活動之淨現金流入（流出－),"-1,762,896",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
    其他活動之現金流量,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
        減少其他資產,"95,474",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
        增加短期債務及其他負債,"22,510",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
        增加短期投資及短期貸墊款,-,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
